






#Titles - 376 results
#Generated on February 2017 for 
#"Search: "


"row","revision-date","short-name","version-id","entry-id","format","deleted","revision-id","user-id","provider-id","concept-id","native-id","concept-type","entry-title"
13,"2017-01-24T19:34:36Z","doi:10.3334/ORNLDAAC/918","1","doi:10.3334/ORNLDAAC/918_1","application/echo10+xml","false","21.0","ornl_daac","ORNL_DAAC","C179003634-ORNL_DAAC","Pre-LBA CABARE Mapped Land Surface and Vegetation Characteristics, Rondonia, Brazil","collection","Pre-LBA CABARE Mapped Land Surface and Vegetation Characteristics, Rondonia, Brazil"
14,"2017-01-24T19:35:59Z","doi:10.3334/ORNLDAAC/986","1","doi:10.3334/ORNLDAAC/986_1","application/echo10+xml","false","21.0","ornl_daac","ORNL_DAAC","C179003201-ORNL_DAAC","LBA-ECO LC-09 Natural, Infrastructure, and Boundary Features, Amazonian Sites, Brazil","collection","LBA-ECO LC-09 Natural, Infrastructure, and Boundary Features, Amazonian Sites, Brazil"
15,"2017-01-24T19:37:01Z","doi:10.3334/ORNLDAAC/1042","1","doi:10.3334/ORNLDAAC/1042_1","application/echo10+xml","false","21.0","ornl_daac","ORNL_DAAC","C179002955-ORNL_DAAC","LBA-ECO LC-24 Cadastral Property Map of Uruara, Para, Brazil: ca.1975","collection","LBA-ECO LC-24 Cadastral Property Map of Uruara, Para, Brazil: ca.1975"
16,"2017-01-24T19:37:02Z","doi:10.3334/ORNLDAAC/1043","1","doi:10.3334/ORNLDAAC/1043_1","application/echo10+xml","false","21.0","ornl_daac","ORNL_DAAC","C179003427-ORNL_DAAC","LBA-ECO LC-24 Historical Roads of the Legal Amazon: 1968-1993","collection","LBA-ECO LC-24 Historical Roads of the Legal Amazon: 1968-1993"
17,"2017-01-24T19:37:42Z","doi:10.3334/ORNLDAAC/1057","1","doi:10.3334/ORNLDAAC/1057_1","application/echo10+xml","false","21.0","ornl_daac","ORNL_DAAC","C179003084-ORNL_DAAC","LBA-ECO LC-01 National, Provincial, and Park Boundaries, Ecuador","collection","LBA-ECO LC-01 National, Provincial, and Park Boundaries, Ecuador"
18,"2017-01-24T19:37:44Z","doi:10.3334/ORNLDAAC/1058","1","doi:10.3334/ORNLDAAC/1058_1","application/echo10+xml","false","21.0","ornl_daac","ORNL_DAAC","C179002952-ORNL_DAAC","LBA-ECO LC-01 City, Community, and Road Maps, Northern Ecuadorian Amazon: 1990-2002","collection","LBA-ECO LC-01 City, Community, and Road Maps, Northern Ecuadorian Amazon: 1990-2002"
19,"2017-01-24T19:37:46Z","doi:10.3334/ORNLDAAC/1059","1","doi:10.3334/ORNLDAAC/1059_1","application/echo10+xml","false","21.0","ornl_daac","ORNL_DAAC","C179003034-ORNL_DAAC","LBA-ECO LC-01 Hydrography, Morphology, Edaphology Maps, Northern Ecuadorian Amazon","collection","LBA-ECO LC-01 Hydrography, Morphology, Edaphology Maps, Northern Ecuadorian Amazon"
20,"2017-01-24T19:40:51Z","doi:10.3334/ORNLDAAC/1082","1","doi:10.3334/ORNLDAAC/1082_1","application/echo10+xml","false","21.0","ornl_daac","ORNL_DAAC","C179003274-ORNL_DAAC","LBA-ECO LC-01 Topographic Data for Intensive Study Areas, Northern Ecuadorian Amazon","collection","LBA-ECO LC-01 Topographic Data for Intensive Study Areas, Northern Ecuadorian Amazon"
21,"2017-01-24T19:41:00Z","doi:10.3334/ORNLDAAC/1086","1","doi:10.3334/ORNLDAAC/1086_1","application/echo10+xml","false","21.0","ornl_daac","ORNL_DAAC","C179003523-ORNL_DAAC","LBA-ECO CD-06 Amazon River Basin Land and Stream Drainage Direction Maps","collection","LBA-ECO CD-06 Amazon River Basin Land and Stream Drainage Direction Maps"
22,"2017-01-24T19:41:06Z","doi:10.3334/ORNLDAAC/1088","1","doi:10.3334/ORNLDAAC/1088_1","application/echo10+xml","false","20.0","ornl_daac","ORNL_DAAC","C179003495-ORNL_DAAC","LBA-ECO CD-06 Soil Classification Map, Ji-Parana River Basin, Rondonia, Brazil","collection","LBA-ECO CD-06 Soil Classification Map, Ji-Parana River Basin, Rondonia, Brazil"
23,"2017-01-24T19:41:08Z","doi:10.3334/ORNLDAAC/1090","1","doi:10.3334/ORNLDAAC/1090_1","application/echo10+xml","false","21.0","ornl_daac","ORNL_DAAC","C179002896-ORNL_DAAC","LBA-ECO CD-06 Physical, Political, and Hydrologic Maps, Ji-Parana River Basin, Brazil","collection","LBA-ECO CD-06 Physical, Political, and Hydrologic Maps, Ji-Parana River Basin, Brazil"
24,"2017-01-24T19:41:19Z","doi:10.3334/ORNLDAAC/1094","1","doi:10.3334/ORNLDAAC/1094_1","application/echo10+xml","false","21.0","ornl_daac","ORNL_DAAC","C179002753-ORNL_DAAC","LBA-ECO LC-03 Hypsography, Rivers, Roads, and DEM, Four Areas across Brazilian Amazon","collection","LBA-ECO LC-03 Hypsography, Rivers, Roads, and DEM, Four Areas across Brazilian Amazon"
25,"2017-01-25T16:28:25Z","doi:10.3334/ORNLDAAC/1296","1","doi:10.3334/ORNLDAAC/1296_1","application/echo10+xml","false","7.0","ornl_daac","ORNL_DAAC","C1000000700-ORNL_DAAC","Global 1-degree Maps of Forest Area, Carbon Stocks, and Biomass, 1950-2010","collection","Global 1-degree Maps of Forest Area, Carbon Stocks, and Biomass, 1950-2010"
26,"2015-11-21T01:35:17Z","NCAR_DS010.0","Not provided","NCAR_DS010.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214053489-SCIOPS","NCAR_DS010.0","collection","Daily Northern Hemisphere Sea Level Pressure Grids, continuing from 1899"
27,"2015-11-21T01:35:18Z","NCAR_DS010.1","Not provided","NCAR_DS010.1","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214053514-SCIOPS","NCAR_DS010.1","collection","Monthly Northern Hemisphere Sea-Level Pressure Grids, continuing from 1899"
28,"2015-11-21T01:35:24Z","NCAR_DS020.1","Not provided","NCAR_DS020.1","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214053491-SCIOPS","NCAR_DS020.1","collection","U.K. Northern Hemisphere Sea-Level Pressure and 500mb Height Grids for 1944Dec to 1946Dec"
29,"2015-11-21T01:59:09Z","NCAR_DS100.0","Not provided","NCAR_DS100.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055018-SCIOPS","NCAR_DS100.0","collection","NOTOS Daily Southern Hemisphere Sea-Level Pressure Grids for 1951 to 1958"
30,"2015-11-21T01:59:10Z","NCAR_DS102.0","Not provided","NCAR_DS102.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055019-SCIOPS","NCAR_DS102.0","collection","NOTOS IGY Daily Southern Hemisphere Sea-Level Pressure and 500 mb Height Grids for 1957 June to 1958 December"
31,"2015-11-21T01:59:14Z","NCAR_DS109.0","Not provided","NCAR_DS109.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055024-SCIOPS","NCAR_DS109.0","collection","New Zealand Area Sea Level Pressure, daily 1957Jun-1978Feb"
32,"2015-11-21T02:08:58Z","NCAR_DS112.0","Not provided","NCAR_DS112.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055045-SCIOPS","NCAR_DS112.0","collection","U.S.S.R. Various Global and Hemispheric Analyses, 1880-1985"
33,"2015-11-21T02:09:12Z","NCAR_DS190.0","Not provided","NCAR_DS190.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055050-SCIOPS","NCAR_DS190.0","collection","NCDC Western Northern Hemisphere Stratospheric Analyses, weekly Jan,Apr,Jul,Oct 1964-66"
34,"2015-11-21T02:09:18Z","NCAR_DS870.0","Not provided","NCAR_DS870.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055055-SCIOPS","NCAR_DS870.0","collection","Sacramento Peak 9.1cm Solar Analyses, 1964-1973Jul"
35,"2015-11-21T02:09:21Z","NCAR_DS900.0","Not provided","NCAR_DS900.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055065-SCIOPS","NCAR_DS900.0","collection","U.S. AFGWC Station (Surface and Upper Air) Library"
36,"2015-11-21T02:09:22Z","NCAR_DS900.1","Not provided","NCAR_DS900.1","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055057-SCIOPS","NCAR_DS900.1","collection","NCDC WBAN Station Library"
37,"2015-11-21T02:09:23Z","NCAR_DS901.0","Not provided","NCAR_DS901.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055058-SCIOPS","NCAR_DS901.0","collection","NCDC COOP Station Library for Summary of Day and Hourly Precipitation"
38,"2015-11-21T02:09:23Z","NCAR_DS902.0","Not provided","NCAR_DS902.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055059-SCIOPS","NCAR_DS902.0","collection","NCAR ADP Upper Air Station History (DSS built)"
39,"2015-11-21T02:09:24Z","NCAR_DS904.0","Not provided","NCAR_DS904.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055036-SCIOPS","NCAR_DS904.0","collection","Various Station Libraries and Histories"
40,"2015-11-21T02:09:26Z","NCAR_DS905.0","Not provided","NCAR_DS905.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055037-SCIOPS","NCAR_DS905.0","collection","W.M.O. Station (Surface and Upper Air) Library (November 1995)"
41,"2015-11-21T02:09:32Z","NCAR_DS750.0","Not provided","NCAR_DS750.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055100-SCIOPS","NCAR_DS750.0","collection","Scripps Global Elevation and Depth Data"
42,"2015-11-21T02:09:33Z","NCAR_DS759.1","Not provided","NCAR_DS759.1","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055101-SCIOPS","NCAR_DS759.1","collection","ETOPO5 Global Earth Topography, 5-minute, from NGDC"
43,"2015-11-21T02:09:34Z","NCAR_DS759.2","Not provided","NCAR_DS759.2","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055102-SCIOPS","NCAR_DS759.2","collection","TerrainBase, Global 5 Arc-minute Ocean Depth and Land Elevation from the US National Geophysical Data Center (NGDC)"
44,"2015-11-21T02:36:22Z","NCAR_DS206.0","Not provided","NCAR_DS206.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055271-SCIOPS","NCAR_DS206.0","collection","Van de Boogard's Climate Analyses, January and July"
45,"2015-11-21T02:36:44Z","NCAR_DS762.0","Not provided","NCAR_DS762.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055278-SCIOPS","NCAR_DS762.0","collection","USGS Land Use and Land Cover, 200m"
46,"2015-11-21T02:54:58Z","NCAR_DS755.0","Not provided","NCAR_DS755.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055361-SCIOPS","NCAR_DS755.0","collection","U.S.A.F. Global 1-Degree and 5-Minute Average Elevation Data"
47,"2015-11-21T02:54:59Z","NCAR_DS756.1","Not provided","NCAR_DS756.1","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055330-SCIOPS","NCAR_DS756.1","collection","Defense Mapping Agency (DMA) U.S. 30-Second Elevations"
48,"2015-11-21T02:54:59Z","NCAR_DS756.5","Not provided","NCAR_DS756.5","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055362-SCIOPS","NCAR_DS756.5","collection","USGS Selected 3-Second Elevations for Colorado, Hawaii, and the U.S. Great Plains"
49,"2015-11-21T02:55:02Z","NCAR_DS759.3","Not provided","NCAR_DS759.3","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055363-SCIOPS","NCAR_DS759.3","collection","ETOPO2, Global 2 Arc-minute Ocean Depth and Land Elevation from the US National Geophysical Data Center (NGDC)"
50,"2015-11-21T02:55:02Z","NCAR_DS760.0","Not provided","NCAR_DS760.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055331-SCIOPS","NCAR_DS760.0","collection","Berkovsky and Bertoni U.S.A.F. AFCRL Global 1-Degree Elevation Data"
51,"2015-11-21T02:55:04Z","NCAR_DS761.0","Not provided","NCAR_DS761.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214055332-SCIOPS","NCAR_DS761.0","collection","South African Area 1-Minute Elevation Data"
52,"2015-11-21T03:30:44Z","NCAR_DS234.0","Not provided","NCAR_DS234.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214056438-SCIOPS","NCAR_DS234.0","collection","Antarctic Ice Analyses, monthly, by Ropelewski"
53,"2015-11-21T03:30:45Z","NCAR_DS235.0","Not provided","NCAR_DS235.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214056463-SCIOPS","NCAR_DS235.0","collection","Northern Hemisphere Surface Pressure and Precipitation Grids from the U.S.S.R."
54,"2015-11-21T03:30:55Z","NCAR_DS233.5","Not provided","NCAR_DS233.5","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214056502-SCIOPS","NCAR_DS233.5","collection","Arctic Sea Ice Thickness Climatology"
55,"2015-11-23T18:33:43Z","NCAR_DS270.0","Not provided","NCAR_DS270.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214105981-SCIOPS","NCAR_DS270.0","collection","Washington and Thiel's Global Sea Surface Temperature Climatology"
56,"2015-11-23T18:34:44Z","NCAR_DS188.0","Not provided","NCAR_DS188.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214106191-SCIOPS","NCAR_DS188.0","collection","Labitzke's Daily Northern Hemisphere Stratospheric Analyses, 1964-1996"
57,"2015-11-23T21:25:07Z","NCAR_DS759.4","Not provided","NCAR_DS759.4","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214110978-SCIOPS","NCAR_DS759.4","collection","ETOPO1, Global 1 Arc-minute Ocean Depth and Land Elevation from the US National Geophysical Data Center (NGDC)"
58,"2015-11-30T00:42:15Z","Dogs","Not provided","Dogs","application/dif+xml","false","1.0","mmorahan","AU_AADC","C1214308540-AU_AADC","Dogs","collection","Dog / sledging tracks GIS Dataset"
59,"2015-11-30T08:19:12Z","map_catalogue","Not provided","map_catalogue","application/dif+xml","false","1.0","mmorahan","AU_AADC","C1214311207-AU_AADC","map_catalogue","collection","SCAR Antarctic Map Catalogue"
60,"2015-11-30T08:42:08Z","vestfold_sediments_gis","Not provided","vestfold_sediments_gis","application/dif+xml","false","1.0","mmorahan","AU_AADC","C1214311355-AU_AADC","vestfold_sediments_gis","collection","Sorsdal Formation (Sediments) GIS data, Marine Plain, Vestfold Hills"
61,"2015-11-30T09:04:05Z","ant_dist","Not provided","ant_dist","application/dif+xml","false","1.0","mmorahan","AU_AADC","C1214311734-AU_AADC","ant_dist","collection","Antarctic Distances"
62,"2015-11-30T12:11:13Z","climate_sea_ice","Not provided","climate_sea_ice","application/dif+xml","false","1.0","mmorahan","AU_AADC","C1214313423-AU_AADC","climate_sea_ice","collection","Antarctic CRC and Australian Antarctic Division Climate Data Set - Northern extent of Antarctic sea ice"
63,"2015-11-30T12:13:42Z","gis108","Not provided","gis108","application/dif+xml","false","1.0","mmorahan","AU_AADC","C1214313438-AU_AADC","gis108","collection","Antarctic Territorial Claims GIS"
64,"2015-11-30T12:31:12Z","gis34","Not provided","gis34","application/dif+xml","false","1.0","mmorahan","AU_AADC","C1214313495-AU_AADC","gis34","collection","Macquarie Island Station Fire Hydrants GIS Dataset"
65,"2015-11-30T12:31:25Z","gis45","Not provided","gis45","application/dif+xml","false","1.0","mmorahan","AU_AADC","C1214313500-AU_AADC","gis45","collection","Mawson Station - update of station data 2004"
66,"2015-11-30T12:36:32Z","macca_geographic_data_gis","Not provided","macca_geographic_data_gis","application/dif+xml","false","1.0","mmorahan","AU_AADC","C1214313625-AU_AADC","macca_geographic_data_gis","collection","Macquarie Island GIS data update from various sources"
67,"2015-12-02T15:04:18Z","NOAA_NCL_IRAQ","Not provided","NOAA_NCL_IRAQ","application/dif+xml","false","1.0","mmorahan","NOAA_NCEI","C1214557670-NOAA_NCEI","NOAA_NCL_IRAQ","collection","Historical Meteorological, Climatological and Geophysical Data for Iraq [1887-1960]"
68,"2015-12-02T22:11:19Z","GEO_CORNELL_MOHO","Not provided","GEO_CORNELL_MOHO","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214585908-SCIOPS","GEO_CORNELL_MOHO","collection","Crustal Thickness in the Middle East"
69,"2015-12-02T22:11:28Z","GEO_CORNELL_NA_BASSALT","Not provided","GEO_CORNELL_NA_BASSALT","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214585925-SCIOPS","GEO_CORNELL_NA_BASSALT","collection","North Africa Basalts"
70,"2015-12-02T22:11:42Z","GEO_CORNELL_ME_NA_FAULTS","Not provided","GEO_CORNELL_ME_NA_FAULTS","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214585897-SCIOPS","GEO_CORNELL_ME_NA_FAULTS","collection","Middle East North Africa Faults"
71,"2015-12-02T22:13:25Z","GEO_CORNELL_OMAN","Not provided","GEO_CORNELL_OMAN","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214586001-SCIOPS","GEO_CORNELL_OMAN","collection","The Cornell Oman Project: Deciphering the Shallow and Deep Crustal Structure of the Oman Mountains"
72,"2015-12-02T22:13:27Z","GEO_CORNELL_SAUDIARABIA","Not provided","GEO_CORNELL_SAUDIARABIA","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214585974-SCIOPS","GEO_CORNELL_SAUDIARABIA","collection","The Cornell Saudi Arabia Project: Crustal Studies in Saudi Arabia"
73,"2015-12-02T22:13:28Z","GEO_CORNEL_MOROCCO","Not provided","GEO_CORNEL_MOROCCO","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214586002-SCIOPS","GEO_CORNEL_MOROCCO","collection","The Cornell Morocco Project"
74,"2015-12-02T22:14:27Z","GEO_CORNELL_MENA_PROFS","Not provided","GEO_CORNELL_MENA_PROFS","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214586041-SCIOPS","GEO_CORNELL_MENA_PROFS","collection","Crustal Scale Profiles and Their Interpretations in the Middle East and North Africa Regions"
75,"2015-12-02T22:15:16Z","USGS_OFR_2006_1329","1.0","USGS_OFR_2006_1329_1.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214586017-SCIOPS","USGS_OFR_2006_1329","collection","Preliminary Geologic Map of the White Sulphur Springs 30' x 60' Quadrangle, Montana"
76,"2015-12-03T00:20:39Z","USPRRContinuingOpsreport","Not provided","USPRRContinuingOpsreport","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214593989-SCIOPS","USPRRContinuingOpsreport","collection","USPRR Continuing Operations Proposal"
77,"2015-12-03T00:34:43Z","CNDP-ESP_GEOANT-UAM_Geomorphology-Soils-Permafrost","Not provided","CNDP-ESP_GEOANT-UAM_Geomorphology-Soils-Permafrost","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214594475-SCIOPS","CNDP-ESP_GEOANT-UAM_Geomorphology-Soils-Permafrost","collection","Data on geomorphology, soils and permafrost in the Antarctic Peninsula region."
78,"2015-12-03T00:34:49Z","CNDP-ESP_GEOANT-UAM_Neotectonics-Relief_evolution","Not provided","CNDP-ESP_GEOANT-UAM_Neotectonics-Relief_evolution","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214594453-SCIOPS","CNDP-ESP_GEOANT-UAM_Neotectonics-Relief_evolution","collection","Neotectonic and relief evolution studies in the South Shetland Islands."
79,"2015-12-03T00:48:00Z","Kola-1986-2004_landscape","Not provided","Kola-1986-2004_landscape","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214594964-SCIOPS","Kola-1986-2004_landscape","collection","Maps of dynamic tundra-forest vegetation on Kola Peninsula"
80,"2015-12-03T02:26:27Z","FED_DEM","Not provided","FED_DEM","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214603566-SCIOPS","FED_DEM","collection","Digital Elevation Model for Study Area of the Forest Ecosystem Dynamics Project Spatial Data Archive"
81,"2015-12-03T02:28:57Z","FED_EDINBURG_FOREST","Not provided","FED_EDINBURG_FOREST","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214603657-SCIOPS","FED_EDINBURG_FOREST","collection","Edinburg Forest Map of the Forest Ecosystem Dynamics Project Spatial Data Archive"
82,"2015-12-03T02:31:56Z","FED_HOWLAND_CUTS","Not provided","FED_HOWLAND_CUTS","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214603750-SCIOPS","FED_HOWLAND_CUTS","collection","Howland Forest Cuts Map of the Forest Ecosystem Dynamics Project Spatial Data Archive"
83,"2015-12-03T03:06:44Z","COLORADO_geology","Not provided","COLORADO_geology","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214606825-SCIOPS","COLORADO_geology","collection","The Digital Geologic Map of Colorado in ARC/INFO Format"
84,"2015-12-03T03:21:28Z","PALEOMAP","Progress Report #90","PALEOMAP_Progress Report #90","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214607516-SCIOPS","PALEOMAP","collection","The PALEOMAP Project: Paleogeographic Atlas, Plate Tectonic Software, and Paleoclimate Reconstructions"
85,"2015-12-03T03:32:50Z","CADFG.Cal.Gap.CD","Not provided","CADFG.Cal.Gap.CD","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214607981-SCIOPS","CADFG.Cal.Gap.CD","collection","Gap Analysis of Mainland California: An Interactive Atlas of Terrestrial Biodiversity and Land Management CD-ROM"
86,"2015-12-03T03:40:50Z","NASA_DTAM","Not provided","NASA_DTAM","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214608283-SCIOPS","NASA_DTAM","collection","Global Digital Tectonic Activity Map (DTAM) from NASA/GSFC"
87,"2015-12-03T04:11:34Z","GSI_JARE_TOPOMAPS","Not provided","GSI_JARE_TOPOMAPS","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214610482-SCIOPS","GSI_JARE_TOPOMAPS","collection","1:50,000 Topographic maps from Japan Antarctic Research Expedition (JARE)"
88,"2015-12-03T04:11:37Z","GSI_JARE_COLORORTHO","Not provided","GSI_JARE_COLORORTHO","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214610483-SCIOPS","GSI_JARE_COLORORTHO","collection","Geographical Survey Institute (GSI) Color orthophotomap for the Japan Antarctic Research Expedition (JARE)"
89,"2015-12-03T04:11:46Z","GSI_JARE_TOPO25","Not provided","GSI_JARE_TOPO25","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214610459-SCIOPS","GSI_JARE_TOPO25","collection","Geographical Survey Institute (GSI) 1:25,000 Topographic Maps for the Japan Antarctic Research Expedition (JARE)"
90,"2015-12-03T04:28:44Z","USGS_NEIC_NEARRT","Not provided","USGS_NEIC_NEARRT","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214611050-SCIOPS","USGS_NEIC_NEARRT","collection","Current and Near Real Time Earthquake Data from the USGS/National Earthquake Information Center (NEIC)"
91,"2015-12-03T04:53:03Z","USGS_Map_MF-2326","1.0","USGS_Map_MF-2326_1.0","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214612226-SCIOPS","USGS_Map_MF-2326","collection","Geologic map of the Palisade Quadrangle, Mesa County, Colorado"
92,"2015-12-03T04:53:05Z","USGS-DDS-11","Not provided","USGS-DDS-11","application/dif+xml","false","1.0","mmorahan","SCIOPS","C1214612227-SCIOPS","USGS-DDS-11","collection","Geology of the Conterminous United States at 1:2,500,000 Scale -- A Digital Representation of the 1974 P.B. King and H.M. Beikman Map"
